3.0000e+03	1.3962e+33
3.0360e+03	9.2970e+32
3.0720e+03	6.7531e+32
3.1080e+03	2.3278e+32
3.1440e+03	2.0642e+31
3.1800e+03	3.0562e+31
3.2160e+03	1.1726e+32
3.2520e+03	2.1789e+32
3.2880e+03	1.3537e+32
3.3240e+03	1.8227e+32
3.3600e+03	3.1021e+32
3.3960e+03	1.6247e+32
3.4320e+03	9.8510e+31
3.4680e+03	1.2473e+32
3.5040e+03	1.2225e+32
3.5400e+03	8.8358e+31
3.5760e+03	4.4770e+32
3.6120e+03	1.5862e+33
3.6480e+03	1.7035e+33
3.6840e+03	3.3265e+33
3.7200e+03	6.3302e+33
3.7560e+03	4.2148e+33
3.7920e+03	1.9820e+33
3.8280e+03	1.7541e+33
3.8640e+03	1.3100e+33
3.9000e+03	2.6331e+33
3.9360e+03	3.0318e+34
3.9720e+03	4.9171e+34
4.0080e+03	1.1757e+35
4.0440e+03	3.3326e+35
4.0800e+03	4.0485e+35
4.1160e+03	2.0244e+35
4.1520e+03	6.4438e+34
4.1880e+03	5.5244e+34
4.2240e+03	4.6856e+34
4.2600e+03	2.9047e+34
4.2960e+03	9.5637e+33
4.3320e+03	6.0044e+33
4.3680e+03	6.8893e+33
4.4040e+03	6.9874e+33
4.4400e+03	7.0618e+33
4.4760e+03	7.8959e+33
4.5120e+03	6.1521e+33
4.5480e+03	3.5021e+33
4.5840e+03	4.2913e+33
4.6200e+03	1.0817e+34
4.6560e+03	1.8311e+34
4.6920e+03	1.7952e+34
4.7280e+03	1.3615e+34
4.7640e+03	1.2372e+34
4.8000e+03	1.5139e+34
4.8360e+03	2.4770e+34
4.8720e+03	2.8249e+34
4.9080e+03	2.9521e+34
4.9440e+03	2.9055e+34
4.9800e+03	3.0686e+34
5.0160e+03	3.2023e+34
5.0520e+03	2.9873e+34
5.0880e+03	3.0942e+34
5.1240e+03	3.7927e+34
5.1600e+03	3.8538e+34
5.1960e+03	2.7761e+34
5.2320e+03	2.1613e+34
5.2680e+03	2.6722e+34
5.3040e+03	2.0716e+34
5.3400e+03	9.7028e+33
5.3760e+03	6.3024e+33
5.4120e+03	5.5424e+33
5.4480e+03	4.2997e+33
5.4840e+03	3.8253e+33
5.5200e+03	4.1881e+33
5.5560e+03	3.8092e+33
5.5920e+03	2.3267e+33
5.6280e+03	1.6123e+33
5.6640e+03	1.1772e+33
5.7000e+03	6.3008e+32
5.7360e+03	4.1667e+32
5.7720e+03	8.4269e+32
5.8080e+03	5.1484e+33
5.8440e+03	2.3867e+34
5.8800e+03	4.2692e+34
5.9160e+03	4.0248e+34
5.9520e+03	1.8426e+34
5.9880e+03	3.4892e+33
6.0240e+03	1.2923e+33
6.0600e+03	3.3591e+34
6.0960e+03	1.2621e+35
6.1320e+03	1.6105e+35
6.1680e+03	1.8950e+35
6.2040e+03	1.8849e+35
6.2400e+03	1.8361e+35
6.2760e+03	1.8132e+35
6.3120e+03	1.8369e+35
6.3480e+03	1.8477e+35
6.3840e+03	1.8439e+35
6.4200e+03	1.8666e+35
6.4560e+03	1.9767e+35
6.4920e+03	2.2412e+35
6.5280e+03	2.0585e+35
6.5640e+03	1.7662e+35
6.6000e+03	1.3578e+35
6.6360e+03	9.7119e+34
6.6720e+03	8.8680e+34
6.7080e+03	9.2529e+34
6.7440e+03	8.9244e+34
6.7800e+03	7.3156e+34
6.8160e+03	4.8899e+34
6.8520e+03	2.9762e+34
6.8880e+03	1.9233e+34
6.9240e+03	1.4421e+34
6.9600e+03	8.2288e+33
6.9960e+03	4.0264e+33
7.0320e+03	7.9434e+33
7.0680e+03	6.3894e+34
7.1040e+03	2.7110e+35
7.1400e+03	7.7728e+35
7.1760e+03	2.1867e+36
7.2120e+03	5.4483e+36
7.2480e+03	9.4509e+36
7.2840e+03	1.3106e+37
7.3200e+03	1.3383e+37
7.3560e+03	1.0247e+37
7.3920e+03	6.2256e+36
7.4280e+03	2.6065e+36
7.4640e+03	1.0912e+36
7.5000e+03	3.4540e+35
7.5360e+03	1.0725e+35
7.5720e+03	1.6653e+34
7.6080e+03	5.3246e+33
7.6440e+03	4.3946e+33
7.6800e+03	3.8647e+33
7.7160e+03	2.9523e+33
7.7520e+03	1.8359e+33
7.7880e+03	8.7053e+32
7.8240e+03	3.6616e+32
7.8600e+03	2.4083e+32
7.8960e+03	3.3556e+32
7.9320e+03	6.2712e+32
7.9680e+03	1.2095e+33
8.0040e+03	2.0415e+33
8.0400e+03	3.1030e+33
8.0760e+03	3.9543e+33
8.1120e+03	3.9510e+33
8.1480e+03	3.4580e+33
8.1840e+03	2.4998e+33
8.2200e+03	1.5104e+33
8.2560e+03	1.2632e+33
8.2920e+03	1.8966e+33
8.3280e+03	3.4028e+33
8.3640e+03	1.0076e+34
8.4000e+03	3.0001e+34
8.4360e+03	7.4935e+34
8.4720e+03	1.2698e+35
8.5080e+03	1.6290e+35
8.5440e+03	1.6998e+35
8.5800e+03	1.5894e+35
8.6160e+03	1.4470e+35
8.6520e+03	1.1768e+35
8.6880e+03	9.7417e+34
8.7240e+03	6.4865e+34
8.7600e+03	3.6298e+34
8.7960e+03	2.0200e+34
8.8320e+03	2.1537e+34
8.8680e+03	3.9371e+34
8.9040e+03	7.3622e+34
8.9400e+03	1.5054e+35
8.9760e+03	2.3201e+35
9.0120e+03	3.4288e+35
9.0480e+03	3.9253e+35
9.0840e+03	3.9605e+35
9.1200e+03	3.6068e+35
9.1560e+03	2.8131e+35
9.1920e+03	1.7431e+35
9.2280e+03	1.1572e+35
9.2640e+03	7.5827e+34
9.3000e+03	9.2525e+34
9.3360e+03	1.3926e+35
9.3720e+03	2.4635e+35
9.4080e+03	4.0240e+35
9.4440e+03	6.6081e+35
9.4800e+03	8.4831e+35
9.5160e+03	9.3044e+35
9.5520e+03	9.3024e+35
9.5880e+03	8.4702e+35
9.6240e+03	6.0075e+35
9.6600e+03	3.9269e+35
9.6960e+03	2.3046e+35
9.7320e+03	1.1659e+35
9.7680e+03	4.8280e+34
9.8040e+03	2.5033e+34
9.8400e+03	1.3916e+34
9.8760e+03	8.1521e+33
9.9120e+03	6.8942e+33
9.9480e+03	7.7716e+33
9.9840e+03	1.1138e+34
1.0020e+04	1.4068e+34
1.0056e+04	1.7052e+34
1.0092e+04	2.3431e+34
1.0128e+04	3.3559e+34
1.0164e+04	5.0024e+34
1.0200e+04	7.0791e+34
1.0236e+04	9.4311e+34
1.0272e+04	1.0900e+35
1.0308e+04	1.1408e+35
1.0344e+04	1.0847e+35
1.0380e+04	9.2251e+34
1.0416e+04	6.8303e+34
1.0452e+04	4.5569e+34
1.0488e+04	2.8268e+34
1.0524e+04	1.7664e+34
1.0560e+04	1.2322e+34
1.0596e+04	1.0089e+34
1.0632e+04	8.6530e+33
1.0668e+04	6.0929e+33
1.0704e+04	3.0102e+33
1.0740e+04	1.1415e+33
1.0776e+04	4.0842e+32
1.0812e+04	3.2919e+32
1.0848e+04	5.3953e+32
1.0884e+04	8.1519e+32
1.0920e+04	9.8378e+32
1.0956e+04	1.1091e+33
1.0992e+04	1.0925e+33
1.1028e+04	1.0018e+33
1.1064e+04	8.0958e+32
1.1100e+04	6.7088e+32
1.1136e+04	6.7958e+32
1.1172e+04	8.6408e+32
1.1208e+04	1.1310e+33
1.1244e+04	1.3057e+33
1.1280e+04	1.3970e+33
1.1316e+04	1.3423e+33
1.1352e+04	1.1093e+33
1.1388e+04	8.5037e+32
1.1424e+04	4.9850e+32
1.1460e+04	2.8455e+32
1.1496e+04	1.1280e+32
1.1532e+04	2.8749e+31
1.1568e+04	8.7154e+30
1.1604e+04	4.3356e+30
1.1640e+04	4.2874e+30
1.1676e+04	4.0321e+30
1.1712e+04	2.3919e+30
1.1748e+04	2.3727e+30
1.1784e+04	2.7264e+30
1.1820e+04	3.3665e+30
1.1856e+04	3.9928e+30
1.1892e+04	4.6184e+30
1.1928e+04	4.8345e+30
1.1964e+04	4.5877e+30
1.2000e+04	4.1684e+30
1.2036e+04	3.5204e+30
1.2072e+04	2.9520e+30
1.2108e+04	2.0869e+30
1.2144e+04	1.5868e+30
1.2180e+04	1.2880e+30
1.2216e+04	2.5151e+30
1.2252e+04	2.4504e+31
1.2288e+04	1.3179e+32
1.2324e+04	4.3363e+32
1.2360e+04	1.0092e+33
1.2396e+04	2.3789e+33
1.2432e+04	3.9310e+33
1.2468e+04	5.6779e+33
1.2504e+04	7.2857e+33
1.2540e+04	8.4295e+33
1.2576e+04	9.0167e+33
1.2612e+04	8.9325e+33
1.2648e+04	8.1841e+33
1.2684e+04	7.1517e+33
1.2720e+04	5.9083e+33
1.2756e+04	4.6051e+33
1.2792e+04	4.1301e+33
1.2828e+04	3.8443e+33
1.2864e+04	3.7828e+33
1.2900e+04	3.7216e+33
1.2936e+04	3.4782e+33
1.2972e+04	3.3125e+33
1.3008e+04	3.1540e+33
1.3044e+04	3.0256e+33
1.3080e+04	2.8223e+33
1.3116e+04	2.8405e+33
1.3152e+04	3.0094e+33
1.3188e+04	3.1719e+33
1.3224e+04	3.2392e+33
1.3260e+04	3.1351e+33
1.3296e+04	2.8278e+33
1.3332e+04	2.3444e+33
1.3368e+04	1.7548e+33
1.3404e+04	1.1853e+33
1.3440e+04	6.5692e+32
1.3476e+04	3.4692e+32
1.3512e+04	1.6136e+32
1.3548e+04	6.6331e+31
1.3584e+04	2.3134e+31
1.3620e+04	8.3415e+30
1.3656e+04	4.6901e+30
1.3692e+04	3.9925e+30
1.3728e+04	3.3493e+30
1.3764e+04	2.5893e+30
1.3800e+04	2.1019e+30
1.3836e+04	2.0809e+30
1.3872e+04	2.5090e+30
1.3908e+04	3.1809e+30
1.3944e+04	4.0849e+30
1.3980e+04	5.7169e+30
1.4016e+04	8.4886e+30
1.4052e+04	1.1296e+31
1.4088e+04	1.6737e+31
1.4124e+04	2.2218e+31
1.4160e+04	2.5303e+31
1.4196e+04	2.6409e+31
1.4232e+04	2.4996e+31
1.4268e+04	2.2875e+31
1.4304e+04	1.7444e+31
1.4340e+04	1.1317e+31
1.4376e+04	6.6640e+30
1.4412e+04	4.4590e+30
1.4448e+04	3.7143e+30
1.4484e+04	5.0801e+30
1.4520e+04	6.8106e+30
1.4556e+04	8.2698e+30
1.4592e+04	9.4811e+30
1.4628e+04	1.1604e+31
1.4664e+04	1.8599e+31
1.4700e+04	3.3416e+31
1.4736e+04	4.8529e+31
1.4772e+04	8.2596e+31
1.4808e+04	1.3075e+32
1.4844e+04	1.6541e+32
1.4880e+04	2.1655e+32
1.4916e+04	2.5554e+32
1.4952e+04	2.7868e+32
1.4988e+04	2.9272e+32
1.5024e+04	3.3099e+32
1.5060e+04	4.1536e+32
1.5096e+04	5.2503e+32
1.5132e+04	7.8535e+32
1.5168e+04	1.2515e+33
1.5204e+04	1.6566e+33
1.5240e+04	2.3583e+33
1.5276e+04	3.0514e+33
1.5312e+04	3.6409e+33
1.5348e+04	4.3116e+33
1.5384e+04	4.6424e+33
1.5420e+04	4.8576e+33
1.5456e+04	4.6945e+33
1.5492e+04	4.4230e+33
1.5528e+04	3.8218e+33
1.5564e+04	3.3443e+33
1.5600e+04	2.5532e+33
1.5636e+04	1.8020e+33
1.5672e+04	1.3731e+33
1.5708e+04	9.3003e+32
1.5744e+04	7.7392e+32
1.5780e+04	7.2939e+32
1.5816e+04	7.5956e+32
1.5852e+04	1.0220e+33
1.5888e+04	1.1875e+33
1.5924e+04	1.4328e+33
1.5960e+04	1.5381e+33
1.5996e+04	1.6162e+33
1.6032e+04	1.6316e+33
1.6068e+04	1.6172e+33
1.6104e+04	1.6464e+33
1.6140e+04	1.7679e+33
1.6176e+04	1.9911e+33
1.6212e+04	2.5627e+33
1.6248e+04	3.1552e+33
1.6284e+04	3.8421e+33
1.6320e+04	4.9615e+33
1.6356e+04	5.6221e+33
1.6392e+04	6.2804e+33
1.6428e+04	6.5409e+33
1.6464e+04	6.5122e+33
1.6500e+04	6.3643e+33
1.6536e+04	5.7067e+33
1.6572e+04	5.2426e+33
1.6608e+04	4.6469e+33
1.6644e+04	3.7217e+33
1.6680e+04	3.3118e+33
1.6716e+04	2.7198e+33
1.6752e+04	2.4467e+33
1.6788e+04	2.0481e+33
1.6824e+04	1.8258e+33
1.6860e+04	1.5027e+33
1.6896e+04	1.3186e+33
1.6932e+04	1.0332e+33
1.6968e+04	8.5685e+32
1.7004e+04	7.8369e+32
1.7040e+04	6.6691e+32
1.7076e+04	6.6614e+32
1.7112e+04	7.1819e+32
1.7148e+04	7.8773e+32
1.7184e+04	8.8788e+32
1.7220e+04	1.0058e+33
1.7256e+04	1.0853e+33
1.7292e+04	1.1764e+33
1.7328e+04	1.2164e+33
1.7364e+04	1.2185e+33
1.7400e+04	1.1944e+33
1.7436e+04	1.1436e+33
1.7472e+04	1.0130e+33
1.7508e+04	8.9960e+32
1.7544e+04	7.5956e+32
1.7580e+04	5.9035e+32
1.7616e+04	4.9646e+32
1.7652e+04	4.1087e+32
1.7688e+04	3.8671e+32
1.7724e+04	4.8086e+32
1.7760e+04	6.4955e+32
1.7796e+04	8.5745e+32
1.7832e+04	1.1716e+33
1.7868e+04	1.4897e+33
1.7904e+04	1.8848e+33
1.7940e+04	2.1519e+33
1.7976e+04	2.3681e+33
1.8012e+04	2.5648e+33
1.8048e+04	2.5898e+33
1.8084e+04	2.4867e+33
1.8120e+04	2.3197e+33
1.8156e+04	2.0525e+33
1.8192e+04	1.6845e+33
1.8228e+04	1.3314e+33
1.8264e+04	1.0260e+33
1.8300e+04	7.5518e+32
1.8336e+04	4.4450e+32
1.8372e+04	2.7193e+32
1.8408e+04	1.6178e+32
